Truck_ID,status,ownership_type,date_acquired,purchase_amount,monthly_payment,lender,make,model,fair_market_value,down_payment,interest_rate,balloon_payment,months_owned,total_maintenance_cost,avg_maintenance_cost,maintenance_count,total_company_covered,first_maintenance,last_maintenance,maintenance_last_90days,total_miles_driven,avg_weekly_miles,current_odometer,total_trip_distance,avg_trip_distance,total_jumps,total_trips,total_stub_charges,avg_stub_charge,stub_count,truck_price,truck_horsepower,number_of_speed,remaining_loan,truck_year,purchase_odometer,missing_usage_data,current_equity,equity_ratio,total_invested,depreciation_amount,depreciation_rate,monthly_depreciation,monthly_burn_rate,equity_velocity,roi_ratio,financial_health_score,cost_per_mile,revenue_per_mile,maintenance_frequency,utilization_rate,truck_age,miles_per_year,operational_efficiency_score,age_risk,mileage_risk,maintenance_trend_risk,financial_risk,risk_score,risk_category,days_since_last_maintenance,predicted_monthly_maintenance,predicted_equity_6mo,months_to_breakeven,monthly_holding_cost,months_inactive,decision_flag
truck_0149,ACTIVE,Financed,2024-08-01,124000.0,2875.0,"JB&B Capital, LLC",Freightliner,Cascadia,94550.0,0.0,12.76,0.0,18.0,8835.95,736.3291666666668,12.0,6657.93,2024-09-29,2025-05-05,0.0,133259.25,2297.573275862069,264071.0,128157.0,552.4008620689655,0.0,232.0,50700.0,1300.0,39.0,,,,124000.0,2023,122881.0,False,-29450.0,-31.147540983606557,132835.95,29450.0,23.75,1636.111111111111,3365.886111111111,-1636.111111111111,27.46687925056051,35.6,0.9968234850488804,0.38046139386196454,0.6666666666666666,150.0,3,44419.75,68.3,0.14807502467917077,21.484942616455317,0.0,31.147540983606557,13.7,LOW,266.0,736.3291666666668,-39266.666666666664,inf,3365.886111111111,0,SELL
truck_0850,INACTIVE,Owner operator owned,2024-08-01,0.0,0.0,Apm Express Llc,Freightliner,TT,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,,,,0.0,1999,0.0,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,27,0.0,20.0,1.332675222112537,0.0,0.0,0.0,0.3,LOW,,0.0,0.0,inf,0.0,3,INSPECT
truck_0238,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,51421.0,552.9139784946236,0.0,93.0,1300.0,1300.0,1.0,,,,0.0,2020,547343.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,1.9372913686218407,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0162,ACTIVE,Financed,2024-08-01,125500.0,2910.0,"JB&B Capital, LLC",Freightliner,Cascadia,94550.0,0.0,12.76,0.0,18.0,6174.86,514.5716666666666,12.0,6113.0,2024-07-18,2025-05-02,0.0,138737.06,2392.018275862069,271218.0,135264.0,588.104347826087,0.0,230.0,49400.0,1300.0,38.0,,,,125500.0,2023,121694.0,False,-30950.0,-32.73400317292438,131674.86,30950.0,24.661354581673304,1719.4444444444443,3253.047777777778,-1719.4444444444443,26.839823735162444,35.1,0.9490965139379485,0.35606924350278146,0.6666666666666666,150.0,3,46245.68666666667,68.3,0.14807502467917077,22.06642594813432,0.0,32.73400317292438,14.3,LOW,269.0,514.5716666666666,-41266.666666666664,inf,3253.047777777778,0,SELL
truck_0811,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,9648.140606877,419.48437421204346,0.0,23.0,8800.0,1100.0,8.0,,,,0.0,2020,446494.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,13.113972341440153,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0442,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,80874.111225409,673.9509268784083,0.0,120.0,4400.0,1100.0,4.0,,,,0.0,2022,540056.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,6.5569861707200765,,0.0,0.0,0.0,0.0,4,0.0,20.0,0.19743336623889435,0.0,0.0,0.0,0.0,,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0637,INACTIVE,Operating lease,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,CASCADIA,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,9030.0,531.1764705882352,0.0,17.0,0.0,0.0,0.0,,,,0.0,2020,0.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0304,ACTIVE,Owner operator owned,2024-08-01,0.0,0.0,Bey logistics,Freightliner,CASCADIA,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,74792.94,1289.5334482758622,678046.0,74510.0,407.1584699453552,1.0,183.0,0.0,0.0,35.0,,,,0.0,2018,0.0,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,150.0,8,9349.1175,75.0,0.3948667324777887,55.16614623081316,0.0,0.0,11.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0958,INACTIVE,Rental,2024-08-01,0.0,2434.0,Ryder Truck Rental,VOLVO,TR,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,2020,0.0,False,0.0,,0.0,0.0,,0.0,2434.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,2434.0,3,INSPECT
truck_0390,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,41223.312403236,468.4467318549545,0.0,88.0,3900.0,1300.0,3.0,,,,0.0,2022,540916.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,5.811874105865522,,0.0,0.0,0.0,0.0,4,0.0,20.0,0.19743336623889435,0.0,0.0,0.0,0.0,,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0151,ACTIVE,Financed,2024-08-01,160000.0,3235.07,"RTS Financial Service, Inc",Freightliner,Cascadia,0.0,24000.0,11.46,0.0,18.0,6752.780000000001,750.308888888889,9.0,6752.780000000001,2024-08-30,2025-03-13,0.0,111217.02,1917.534827586207,188414.0,113529.09796,530.5098035514019,0.0,214.0,45500.0,1300.0,35.0,,,,136000.0,2024,67069.0,False,-136000.0,,166752.78,160000.0,100.0,8888.888888888889,3610.2244444444445,-7555.555555555556,20.223656753607944,,1.499345873500297,0.4091100444877951,0.5,150.0,2,55608.51,70.0,0.09871668311944717,15.32945298096653,0.0,0.0,3.1,LOW,319.0,750.308888888889,-181333.33333333334,inf,3610.2244444444445,0,INSPECT
truck_0143,INACTIVE,Owner operator owned,2024-08-01,0.0,0.0,David Crank,Freightliner,TT,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,31051.10563029,330.3309109605319,0.0,94.0,0.0,0.0,15.0,,,,0.0,2003,0.0,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,23,0.0,20.0,1.1352418558736426,0.0,0.0,0.0,0.2,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0808,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,18989.6277895,542.5607939857142,0.0,35.0,1300.0,1300.0,1.0,,,,0.0,2020,663088.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,1.9372913686218407,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0831,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,47210.0,414.12280701754383,0.0,114.0,8050.0,1150.0,7.0,,,,0.0,2021,391808.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,11.996304244158322,,0.0,0.0,0.0,0.0,5,0.0,20.0,0.24679170779861795,0.0,0.0,0.0,0.0,,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0268,ACTIVE,Owner operator owned,2024-08-01,0.0,0.0,Night owl towing llc,Freightliner,TT,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,83286.75,1435.978448275862,774025.0,81175.0,510.5345911949685,0.0,159.0,0.0,0.0,33.0,,,,0.0,2016,0.0,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,150.0,10,8328.675,75.0,0.4935834155972359,62.97504348717516,0.0,0.0,12.7,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0745,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,TR,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,640.7335417,640.7335417,0.0,1.0,0.0,0.0,0.0,,,,0.0,2020,0.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0807,INACTIVE,Rental,2024-08-01,0.0,3728.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,66254.2826255,534.3087308508065,0.0,124.0,2200.0,1100.0,2.0,,,,0.0,2021,382606.0,False,0.0,,0.0,0.0,,0.0,3728.0,0.0,3.2784930853600383,,0.0,0.0,0.0,0.0,5,0.0,20.0,0.24679170779861795,0.0,0.0,0.0,0.0,,,0.0,0.0,inf,3728.0,0,INSPECT
truck_0469,INACTIVE,Owner Operator Owned,2024-08-21,0.0,0.0,Silversterlingllc,Kenworth,CONSTRUCTION,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,84772.425639135,536.5343394881962,2.0,158.0,0.0,0.0,22.0,,,,0.0,2020,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0510,INACTIVE,Owner Operator Owned,2024-08-29,0.0,0.0,Faithful Tidings Logistics,Freightliner,TT,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,18760.0,323.4482758620689,0.0,58.0,0.0,0.0,10.0,,,,0.0,2019,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7,0.0,20.0,0.3455083909180652,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0399,ACTIVE,Financed,2024-09-01,80390.0,2146.0,"Crossroads Equipment Lease and Finance, LLC",Freightliner,Cascadia,67991.0,19600.0,12.72,0.0,16.9,475.32,158.44,3.0,475.32,2024-10-09,2025-04-03,0.0,87226.51,1503.905344827586,350474.0,82693.0,449.4184782608696,0.0,184.0,33100.0,1103.3333333333333,30.0,,,,60790.0,2022,258824.0,False,7201.0,10.591107646600285,80865.32,12399.0,15.423560144296555,733.6686390532545,2174.125443786982,426.0946745562131,28.258542958790677,52.0,0.9270727442838194,0.37947179131665365,0.1775147928994083,150.0,4,21806.6275,73.2,0.19743336623889435,28.514731941635247,0.0,0.0,5.7,LOW,298.0,158.44,9757.568047337278,inf,2174.125443786982,0,INSPECT
truck_0530,INACTIVE,Owner operator owned,2024-09-01,0.0,0.0,Raymond Davis,Freightliner,Cascadia,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,,,,,0.0,0.0,0.0,40126.4243625,472.0755807352941,0.0,85.0,0.0,0.0,21.0,,,,0.0,2017,0.0,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,9,0.0,20.0,0.4442250740375123,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0100,ACTIVE,Financed,2024-09-01,110500.0,2636.0,"RTS Financial Service, Inc",Freightliner,Cascadia,95328.0,19050.0,11.6,0.0,16.9,10059.92,628.745,16.0,9378.15,2024-09-25,2025-04-23,0.0,90331.0,1557.4310344827586,206713.0,78179.467097598,462.6003970272071,0.0,169.0,40300.0,1300.0,31.0,,,,91450.0,2023,109679.0,False,3878.0,4.068059751594495,120559.92,15172.0,13.730316742081447,897.7514792899409,3231.2615384615383,229.46745562130178,24.408218798422755,47.8,1.3346461347710088,0.44613698508817573,0.9467455621301776,150.0,3,30110.333333333332,65.5,0.14807502467917077,16.8182683561441,0.0,0.0,3.4,LOW,278.0,628.745,5254.804733727811,inf,3231.2615384615383,0,INSPECT
truck_0029,INACTIVE,Rental,2024-09-01,0.0,2382.0,KTN Logistics Inc,International,LT625,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,,,,,0.0,0.0,0.0,26514.637515981,368.258854388625,0.0,72.0,5750.0,821.4285714285714,7.0,,,,0.0,2020,467503.0,False,0.0,,0.0,0.0,,0.0,2382.0,0.0,14.283656019753677,,0.0,0.0,0.0,0.0,6,0.0,20.0,0.29615004935834155,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,2382.0,0,INSPECT
truck_0705,ACTIVE,Owner operator owned,2024-09-01,0.0,0.0,Cameo Carriers LLC,VOLVO,TT,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,,,,,78451.0,1352.603448275862,1176289.0,72590.0,448.0864197530864,1.0,162.0,0.0,0.0,30.0,,,,0.0,2012,0.0,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,150.0,14,5603.642857142857,75.0,0.6910167818361304,95.70343455119121,0.0,0.0,19.3,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0659,INACTIVE,Rental,2024-09-01,0.0,3716.0,Ryder Truck Rental,Freightliner,Cascadia,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,,,,,0.0,0.0,0.0,56982.0,504.2654867256637,0.0,113.0,7200.0,1200.0,6.0,,,,0.0,2023,340756.0,False,0.0,,0.0,0.0,,0.0,3716.0,0.0,11.46489512805651,,0.0,0.0,0.0,0.0,3,0.0,20.0,0.14807502467917077,0.0,0.0,0.0,0.0,,,0.0,0.0,inf,3716.0,0,INSPECT
truck_0038,ACTIVE,Financed,2024-09-01,127000.0,2572.0,"RTS Financial Service, Inc",Freightliner,Cascadia,94161.0,19050.0,11.53,0.0,16.9,11916.08,916.6215384615384,13.0,11719.52,2024-08-08,2025-04-09,0.0,111101.24,1915.5386206896555,298019.0,103408.69554009,541.4067829324084,0.0,191.0,41600.0,1300.0,32.0,,,,107950.0,2023,76.0,False,-13789.0,-14.644067076602841,138916.08,32839.0,25.85748031496063,1943.1360946745565,3277.0934911242603,-815.9171597633136,22.80915840346419,39.4,1.2503558016094147,0.3744332646512316,0.7692307692307693,150.0,3,37033.746666666666,67.3,0.14807502467917077,24.246968101811248,0.0,14.644067076602841,9.3,LOW,292.0,916.6215384615384,-18684.502958579884,inf,3277.0934911242603,0,INSPECT
truck_0288,INACTIVE,Owner Operator Owned,2024-09-03,0.0,0.0,Tsttsenterprise LLC,INTERNATIONAL,Prostar,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,,,,,0.0,0.0,0.0,11675.72265438,402.6111260131034,0.0,29.0,0.0,0.0,5.0,,,,0.0,2016,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10,0.0,20.0,0.4935834155972359,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0306,INACTIVE,Owner Operator Owned,2024-09-05,0.0,0.0,SALVADOR VENTURA,Freightliner,TT,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,,,,,0.0,0.0,0.0,41156.625002315,437.8364361948404,0.0,94.0,0.0,0.0,17.0,,,,0.0,2022,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4,0.0,20.0,0.19743336623889435,0.0,0.0,0.0,0.0,,,0.0,0.0,inf,0.0,0,INSPECT
truck_0543,INACTIVE,Owner Operator Owned,2024-09-09,0.0,0.0,Edwin Dodd,Freightliner,TT,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,,,,,0.0,0.0,0.0,32019.973391044,415.8438102732987,0.0,77.0,0.0,0.0,17.0,,,,0.0,2015,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,11,0.0,20.0,0.5429417571569595,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0426,INACTIVE,Owner Operator Owned,2024-09-10,0.0,0.0,Alex Riser,Freightliner,TT,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,37321.40264494,376.983865100404,0.0,99.0,0.0,0.0,17.0,,,,0.0,2016,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10,0.0,20.0,0.4935834155972359,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0349,INACTIVE,Owner Operator Owned,2024-09-11,0.0,0.0,Freedom transportation llc,Freightliner,CASCADIA,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,30779.93131223,389.61938369911394,0.0,79.0,0.0,0.0,15.0,,,,0.0,2017,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,9,0.0,20.0,0.4442250740375123,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0119,INACTIVE,Owner Operator Owned,2024-09-12,0.0,0.0,Jose Garcia,Kenworth,TT,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,36921.14589411,535.0890709291305,0.0,69.0,0.0,0.0,12.0,,,,0.0,2019,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7,0.0,20.0,0.3455083909180652,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0523,INACTIVE,Owner Operator Owned,2024-09-12,0.0,0.0,HORIZON SUN TRANSPORT LL,International,LT625,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,10465.51998164,307.80941122470585,0.0,34.0,0.0,0.0,13.0,,,,0.0,2018,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8,0.0,20.0,0.3948667324777887,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0483,INACTIVE,Owner Operator Owned,2024-09-17,0.0,0.0,Omar Abdi,Freightliner,TT,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,19258.461467237,343.90109762923214,0.0,56.0,0.0,0.0,10.0,,,,0.0,2016,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10,0.0,20.0,0.4935834155972359,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0391,INACTIVE,Owner Operator Owned,2024-09-17,0.0,0.0,Dulory Dulorier,International,TT,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,24943.135542448,408.90386135160657,0.0,61.0,0.0,0.0,12.0,,,,0.0,2019,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7,0.0,20.0,0.3455083909180652,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0460,INACTIVE,Owner Operator Owned,2024-09-17,0.0,0.0,William Bell,Kenworth,TT,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,40642.119141605,437.0120337806989,0.0,93.0,0.0,0.0,15.0,,,,0.0,2017,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,9,0.0,20.0,0.4442250740375123,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0624,ACTIVE,Owner Operator Owned,2024-09-18,0.0,0.0,Adolfo Reyes,PETERBILT,TT,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,,,,,75705.0,1305.2586206896551,988241.0,66724.644983098,422.3078796398608,0.0,158.0,0.0,0.0,29.0,,,,0.0,2018,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,150.0,8,9463.125,75.0,0.3948667324777887,80.40375950493777,0.0,0.0,16.2,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0328,ACTIVE,Owner Operator Owned,2024-09-18,0.0,0.0,NAJAT ALI,Freightliner,TT,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,,,,,123513.32,2129.54,593574.0,94494.81458023,572.6958459407879,0.0,165.0,0.0,0.0,33.0,,,,0.0,2019,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,150.0,7,17644.760000000002,75.0,0.3455083909180652,48.293463987411904,0.0,0.0,9.7,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0073,ACTIVE,Owner operator owned,2024-09-23,0.0,0.0,Jaxcrownlogistics llc,Kenworth,TT,0.0,0.0,1.590995623632385,0.0,16.2,0.0,0.0,0.0,,,,,97787.0,1685.9827586206898,398929.0,88078.0,506.1954022988506,0.0,174.0,0.0,0.0,30.0,,,,0.0,2020,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,150.0,6,16297.833333333334,75.0,0.29615004935834155,32.45705387202648,0.0,0.0,6.6,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0446,ACTIVE,Owner operator owned,2024-09-24,0.0,0.0,Amalik LLC,Freightliner,Cascadia,0.0,0.0,1.590995623632385,0.0,16.2,0.0,0.0,0.0,,,,,65030.0,1121.2068965517242,1085015.0,46919.0,451.1442307692308,0.0,104.0,0.0,0.0,25.0,,,,0.0,2017,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,150.0,9,7225.555555555556,75.0,0.4442250740375123,88.27733834079952,0.0,0.0,17.7,LOW,,0.0,0.0,inf,0.0,0,INSPECT
truck_0983,INACTIVE,Owner operator owned,2024-09-25,0.0,0.0,DSL llc,Freightliner,Cascadia,0.0,0.0,1.590995623632385,0.0,16.1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,,,0.0,2017,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,9,0.0,20.0,0.4442250740375123,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,3,INSPECT
truck_0485,INACTIVE,Owner operator owned,2024-09-27,0.0,0.0,Peronis Express,INTERNATIONAL,TT,0.0,0.0,1.590995623632385,0.0,16.1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,,,,0.0,2019,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7,0.0,20.0,0.3455083909180652,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,3,INSPECT
truck_0344,INACTIVE,Owner operator owned,2024-09-27,0.0,0.0,shawtrk 1 llc,PETERBILT,TT,0.0,0.0,1.590995623632385,0.0,16.1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,,,,0.0,2015,19.5,False,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,11,0.0,20.0,0.5429417571569595,0.0,0.0,0.0,0.1,LOW,,0.0,0.0,inf,0.0,3,INSPECT
truck_0355,ACTIVE,Operating lease,2024-10-01,187312.0,4901.0,M&K Truck Leasing LLC,VOLVO,VNL760,0.0,0.0,0.0,0.0,15.9,1849.56,924.78,2.0,1849.56,2024-10-23,2025-02-26,0.0,81337.0,1402.3620689655172,89108.0,55732.096933876,506.6554266716,0.0,110.0,30800.0,1283.3333333333333,24.0,,,,187312.0,2024,68.0,False,-187312.0,,189161.56,187312.0,100.0,11780.62893081761,5017.324528301887,-11780.62893081761,11.531803102998545,,2.325652040276873,0.37867145333612007,0.12578616352201258,150.0,2,40668.5,73.7,0.09871668311944717,7.249869416433841,0.0,0.0,1.5,LOW,334.0,924.78,-257995.77358490566,inf,5017.324528301887,0,INSPECT
truck_0315,ACTIVE,Lease Purchase,2024-10-01,217200.0,3295.0,Cresco Capital Inc,Kenworth,T680,0.0,19500.0,8.44,0.0,15.9,5337.360000000001,533.7360000000001,10.0,4837.7,2024-09-12,2025-03-27,0.0,125571.83,2203.0145614035087,130532.0,90642.006131204,539.5357507809762,15.0,168.0,42900.0,1300.0,33.0,,,,197700.0,2024,885.0,False,-197700.0,,222537.36,217200.0,100.0,13660.377358490567,3630.6830188679246,-12433.962264150943,15.604093379259565,,1.772191740774981,0.34163713310541066,0.6289308176100629,150.0,2,62785.915,68.7,0.09871668311944717,10.620145830519617,0.0,0.0,2.1,LOW,305.0,533.7360000000001,-272303.77358490566,inf,3630.6830188679246,0,INSPECT
truck_0440,ACTIVE,Operating lease,2024-10-01,185000.0,4229.0,Transport Enterprise Leasing LLC,Peterbilt,579,0.0,0.0,0.0,0.0,15.9,1577.15,788.575,2.0,1434.15,2024-11-26,2024-12-18,0.0,71027.0,1224.603448275862,83442.0,68149.0,493.8333333333333,5.0,138.0,33800.0,1300.0,26.0,,,,185000.0,2025,980.0,False,-185000.0,,186577.15,185000.0,100.0,11635.220125786163,4328.191823899371,-11635.220125786163,13.316615334003762,,2.626848240809833,0.47587537133766034,0.12578616352201258,150.0,1,71027.0,73.7,0.04935834155972359,6.78888095172232,0.0,0.0,1.4,LOW,404.0,788.575,-254811.320754717,inf,4328.191823899371,0,INSPECT
